Word,Category,WordClass,VerbTransitivity,OfficialWord,TranslationEng,SearchTermsEng,TranslationEpo,TranslationSpa,TransNote,TranslationDeu,Synonyms,Antonyms,Example,Tags,LexiliAsel,See Also,TranslationFra,TranslationRus,TranslationZho
tungesten,root,b,,TRUE,"tungsten, W",,"volframo, tungsteno","wolframio, volframio, tungsteno, W",,,,,,kimikali monlari,"Englisa (tungsten), Hindi (टंगस्टन “tangastan”), Espanisa (tungsteno), Arabisa (تُنْجَسْتِين “tongasten”, تُنْجَسْتِين “tunjastin”), Fransesa (tungstène), Niponsa (タングステン “tangusuten”), Telugusa (టంగ్‌స్టన్ “tangstan”), Turkisa (tungsten), Hangusa (텅스텐 “tangsuten”), Parsisa (تنگستن “tongesten”), Swahilisa, Pilipinasa (tungsten)",,,,
tunika,root,b,,FALSE,tunic,,tuniko,túnica,,,,,,labas,"Englisa (tunic), Espanisa (túnica), Fransesa (tunique), Rusisa (туника “tunika”), Doycisa (Tunika), Indonesisa (tunik), Pilipinasa (tunika), Niponsa (チュニック “cunikku”), Turkisa (tunik), Hangusa (튜닉 “tunik”)",,,,
Tunisi,proper word,su n,,TRUE,Tunisia,,Tunizio,Túnez,,,,,,dexa,Arabisa (التونسية “al-tūnisiyah”),,,,
tupyo,root,b.oj,optional prep?,TRUE,vote; vote (for),,voĉdono; voĉdoni,voto; votar,,,,,,politi,"Putunhwa (投票 “tóupiào”), Hangusa (투표 “tupyo”), Niponsa (投票 “tohyo”), Vyetnamsa (đầu phiếu)",,,,
tupyodom,derived,b,,FALSE,"polling station, polling place",,voĉdonejo,"lugar de votación, casilla, colegio electoral, centro electoral",,,,,,,tupyo + -dom,,,,
tupyogi,derived,b.oj,,FALSE,poll,,enketo; enketi,"encuesta, sondeo; encuestar, sondear",,,,,,,tupyo + -gi,,,,
tupyokarta,derived,b,,FALSE,ballot,,"balotilo, balotpapero","papeleta, boleta, tarjetón",,,,,,,tupyo + karta,,,,
turan,root,b,,TRUE,"soil, earth, dirt",,"tero, grundo",tierra (_material del suelo natural_),,,,,,natura,"Putunhwa (土壤 “Tǔrǎng”), Arabisa (تراب “turab”), Englisa (terrain), Espanisa (tierra), Fransesa (terre)",,,,
turban,root,b,,FALSE,turban,,turbano,turbante,,,,,,labas,"Englisa (turban), Espanisa (turbante), Fransesa (turban), Rusisa (тюрбан “tyurban”), Doycisa (Turban), Indonesisa (serban), Pilipinasa (turban, turbante), Parsisa (دولبند “dolband” - guxi), Turkisa (türban), Hangusa (터번 “tobon”), Niponsa (ターバン “taban”)",,,,
turbin,root,b,,FALSE,turbine,,turbino,turbina,,,,,,,"Englisa (turbine), Espanisa (turbina), Fransesa (turbine), Rusisa (турбина “turbina”), Doycisa (Turbine), Indonesisa (turbin), Pilipinasa (turbina), Hindi (टर्बाइन “tarbayn”), Arabisa (تُرْبِين “turbin”), Swahilisa (tabo), Parsisa (توربین “turbin”), Turkisa (türbin), Putunhwa (透平 “twoping”), Hangusa (터빈 “tobin”), Niponsa (タービン “tabin”), Vyetnamsa (tua-bin)",,,,
turi,root,b.oj,optional prep?,TRUE,"trip, tour; travel (in)",,"vizito, vojaĝo; viziti, vojaĝi (en), turismi","viaje, _tour_; viajar",,,,,,,"Englisa (tourism), Doycisa (Tourismus), Fransesa (tourisme), Espanisa (turismo), Rusisa (туризм “turizm”), Indonesisa (turis), Pilipinasa (turista), Hindi (टूरिस्ट “turist”), Niponsa (ツーリスト “tsurisuto”), Turkisa (turizm), Parsisa (توریست “turist”)",,,,
turiya,derived,b,,FALSE,tourism,,turismo,turismo,,,,,,,turi + -ya,,,,
turiyen,derived,b,,FALSE,tourist,,turisto,turista,,,,,,,turi + -yen,,,,
Turki,proper word,su n,,TRUE,"Turkey, Türkiye",,"Turkujo, Turkio",Turquía,,,,,,dexa,Turkisa (Türkiye),,,,
Turkili,derived,t,,FALSE,Turkish,,turka; turke,turco,,,,,,,Turki + -li,,,,
Turkisa,derived,b,,FALSE,Turkish (language),,la turka (lingvo),(idioma) turco,,,,,,basa,Turki + -sa,,,,
Turkiyen,derived,b,,FALSE,Turk,,turko,turco (_persona_),,,,,,,Turki + -yen,,,,
Turkmeni,proper word,su n,,TRUE,Turkmenistan,,"Turkmenio, Turkmenujo",Turkmenistán,,,,,,dexa,Turkmenisa (Türkmenistan),,,,
Turkmenili,derived,t,,FALSE,Turkmen,,tukmena; turkmene,"turcomano, turkmeno",,,,,,,Turkmeni + -li,,,,
Turkmenisa,derived,b,,FALSE,Turkmen (language),,la turkmena (lingvo),"(idioma) turcomano, (idioma) turkmeno",,,,,,basa,Turkmeni + -sa,,,,
Turkmeniyen,derived,b,,FALSE,Turkmen (person),,turkmeno,"turcomano (_persona_), turkmeno",,,,,,,Turkmeni + -yen,,,,
turno,root,b.nenoj,,TRUE,turn; be one's turn,,(onia) vico; esti onia vico,"turno; ser su turno, tocarle, ir",,,,,,,"Englisa (turn), Fransesa (tour), Espanisa (turno), Pilipinasa (turno), Ivrisa (תּוֹר “tor”)",,,,
turxi,root,b.oj,,TRUE,"pickle, pickled food; pickle, preserve (in salt, in vinegar)",,peklaĵo; pekli,"encurtido, escabeche; encurtir, avinagrar",,,,,,"kokiarte, yamxey","Arabisa (طُرْشِيّ “turxiy”), Turkisa (turşu), Parsisa (ترشی “torxi”), Elenisa (τουρσί “toursi”), Makedonisa (туршија “turxiya”)",,,,
tute,root,b,,FALSE,"mulberry, _Morus_",,moruso,"morera, moral (_planta_), moro, _Morus_",,,,,,"fruta, planta","Rusisa (тут “tut”),Hindi (तूत “tut”),Arabisa (تُوت “tut”), Turkisa (dut), Parsisa (توت “tut”)",,,,
tutum,root,b,,TRUE,heart,,koro,corazón,,,,,,jismulogi,"Vyetnamsa (tim). kwasilexi - Englisa (thump-thump), Espanisa (bum bum bum), Hervatskasa (tup tup, bum bum)",,,,
tutuminfarto,derived,b,,FALSE,"heart attack, myocardial infarction",,"korinfarkto, koratako","ataque cardiaco, infarto de miocardio",,,,,,,tutum + infarto,,,,
tutumli adolaitis,derived,b,,FALSE,myocarditis,,"miokardito, kormuskolinflamo",miocarditis,,,,,,,"tutum + -li, adola + -itis",,,,
tutumlogi,derived,b,,FALSE,cardiology,,"kardiologio, kormedicino",cardiología,,,,,,,tutum + -logi,,,,
tutumnarem,derived,t,,FALSE,gentle; gently,,molkora; molkore,"gentil, amable, dulce, agradable; gentilmente",,,,,,,tutum + narem,"Doycisa (weichherzig), Putunhwa (心腸軟的), Englisa (tender-hearted), Turkisa (yufka yürekli), Vyetnamsa (tốt bụng)",,,
Tuvalu,proper word,su n,,TRUE,Tuvalu,,Tuvalo,Tuvalu,,,,,,dexa,"Tuvalusa (Tuvalu), Englisa (Tuvalu)",,,,
Tuvaluli,derived,t,,FALSE,Tuvaluan,,tuvala; tuvale,tuvaluano,,,,,,,Tuvalu + -li,,,,
Tuvalusa,derived,b,,FALSE,Tuvaluan (language),,la tuvala (lingvo),(idioma) tuvaluano,,,,,,basa,Tuvalu + -sa,,,,
Tuvaluyen,derived,b,,FALSE,Tuvaluan (person),,tuvalano,tuvaluano (_persona_),,,,,,,Tuvalu + -yen,,,,
twalete,root,b,,TRUE,toilet,,necesujo,"inodoro, retrete, escusado,​ váter, taza del baño, bacín",,,,,,,"Englisa (toilet), Fransesa (toilettes), Doycisa (Toilette), Indonesisa (toilet), Niponsa (トイレット “toyreto”), Turkisa (tuvalet), Parsisa (توالت “tualet”)",,,,
twaletekamer,derived,b,,FALSE,"restroom, lavatory, water closet, wc",,"necesejo, klozeto","(cuarto de) baño, servicio, aseo, váter, lavabo",,,,,,,twalete + -kamer,,,,
twaletepaper,derived,b,,FALSE,toilet paper,,"Neceseja papero, klozetpapero","papel (de baño), papel higiénico, papel sanitario, papel confort",,,,,,,twalete + paper,,,,
tweji,root,b.nenoj,,TRUE,retirement; retire,,emeriteco; emeritiĝi,"retiro, jubilación; retirarse, jubilarse",,,,,,,"Putunhwa (退职 “tweyji”), Hangusa (퇴직 “twejik”)",,,,
tyan,root,b,,TRUE,"dot, point, period, spot",,punkto,"punto, mancha",,,,,,,"Putunhwa (点 “diǎn”), Niponsa (点 “ten”)",,,,
tyanvirgul,derived,b,,FALSE,semicolon,,punktokomo,punto y coma,,,,,,,tyan + virgul,,,,
tyao,root,b.oj,,TRUE,"jump, leap; jump, leap",,salto; salti,salto; saltar,,,,,,,Putunhwa (跳 “tiào”),,,,
tyenga,root,b,,TRUE,"swan, _Cygnus_",,cigno,"cisne, _Cygnus_",,,,,,"hewan, piu","Putunhwa (天鹅 “tiān'é”), Vyetnamsa (thiên nga)",,,,
tyojan,root,b.oj,,TRUE,"challenge, dare, defiance; challenge, dare, defy, question",,defio; defii,"reto, desafío; retar, desafiar",,,,,,,"Putunhwa (挑战 “tyawjan”), Hangusa (도전 “tojan”)",,,,
u,root,par,,TRUE,general present tense marker,,(nedeviga verba partikulo kun la signifo de _nun_ aŭ _du-_ por eviti riskon de konfuzi la sinsekvo _substantivo_ _verbo_ kun kumetaĵo _substantivo-substantivo_ dum formala parolado),(_marcador opcional del presente simple_),"kompara: nun, du-",,,,,,"Am oko nun, du-.",,,,
uflasi,root,b.oro,agentless,TRUE,"bankruptcy, insolvency; go bankrupt, bankrupt, become insolvent",,"bankroto; bankroti, bankrotigi","bancarrota, quiebra, insolvencia; arruinar, hacer quebrar, quebrar",,,,,,ekonomi,"Arabisa (مُفْلِس “muflis”, إِفْلَاس “iflas”), Turkisa (müflis, iflas), Parsisa (مفلس “mofles”, افلاس “eflas”), Swahilisa (-filisi, ufilisi), Malaysisa (muflis)",,,,
ufue,root,b.oro; il,,FALSE,"disgust, repugnance; feel disgust, be disgusted, be grossed out, (cause) disgust, gross out; ew, yuck, ugh",,"abomeno; abomeni, naŭzi; pu, fi","repulsión, repugnancia, náusea, asco; repugnar, dar asco, asquear, sentir repulsión, repugnarle, sentir asco; guácala, fuchi, _ew_, fo, puf, (pu)aj, puaf, fa",,,,,,ganjon,"Englisa (phooey), Espanisa (puf, fuchi, fa), Rusisa (фу “fu”, уф “uf”), Doycisa (pfui, üäh, wäh), Hindi (उफ़ “uf”, अरे “are”), Swahilisa (wai), Turkisa (üff, öff), Putunhwa (啐 “tswey”), Hangusa (우웩 “uwek”), Niponsa (オエッ “oe'”)",,,,
ufuku,root,b,,TRUE,horizon,,horizonto,horizonte,,,,,,,"Arabisa (الأفق “alufuk”), Turkisa (ufuk), Parsisa (افق “afoku”)",,,,
Uganda,proper word,su n,,TRUE,Uganda,,Ugando,Uganda,,,,,,dexa,Swahilisa (Uganda),,,,
Ugandali,derived,t,,FALSE,Ugandan,,uganda; ugande,ugandés,,,,,,,Uganda + -li,,,,
Ugandayen,derived,b,,FALSE,Ugandan,,ugandano,ugandés (_persona_),,,,,,,Uganda + -yen,,,,
uje,root,m,,TRUE,already,,jam,ya,,,,,,,"Rusisa (уже “uzhe”), Englisa (yet), Espanisa (ya), Portugalsa (já)",,,,
ujira,root,b,,TRUE,"wage, salary",,"salajro, laborpago","salario, paga",,,,,,ekonomi,"Arabisa (أَجْر “ajr”, أُجْرَة “ujra”), Turkisa (ücret), Parsisa (اجرت “ojrat”), Swahilisa (ujira)",,,,
ukabu,root,b,,TRUE,eagle,,aglo,"águila, _Accipitridae_",,,,,,"hewan, piu","Arabisa (عقاب “ʿuqāb”), Parsisa (عقاب “oqâb”), Hindi (उक़ाब “uqāb”)",,,,
Ukraina,proper word,su n,,TRUE,Ukraine,,"Ukrainio, Ukrainujo, Ukrajno",Ucrania,,,,,,dexa,Ukrainasa (Україна “Ukrayina”),,,,
Ukrainali,derived,t,,FALSE,Ukrainian,,ukraina; ukraine,ucraniano,,,,,,,Ukraina + -li,,,,
Ukrainasa,derived,b,,FALSE,Ukrainian (language),,la ukraina (lingvo),(idioma) ucraniano,,,,,,basa,Ukraina + -sa,,,,
Ukrainayen,derived,b,,FALSE,Ukrainian (person),,ukraino,ucraniano (_persona_),,,,,,,Ukraina + -yen,,,,
ukungu,root,b,,TRUE,"fog, mist, haze",,nebulo,"niebla, neblina, bruma, calima",,,,,,klima,Swahilisa (ukungu),,,,
ulcera,root,b.oro,agentless,FALSE,"ulcer, sore; ulcerate",,ulcero; ulceriĝi,"úlcera, llaga; ulcerar, llagar, ulcerarse",,,,,,medis,"Englisa (ulcer), Espanisa (úlcera), Fransesa (ulcère), Doycisa (Ulcus), Portugalsa (úlcera), Italisa (ulcera), Pilipinasa (ulsera, ulser), Hindi (अल्सर “alsar”), Turkisa (ülser)",,,,
ultra,root,p,,TRUE,"beyond, over",,preter,"más allá de, allende",,,,,,,"Englisa (ultra-), Doycisa (Ultraschall), Fransesa (ultrason), Espanisa (ultrasonido), Rusisa (ультразвук “ultrazvuk”), Indonesisa (ultrasonik, ultraungu), Pilipinasa (ultrabiyoleta, ultralila), Turkisa (ultrason), Italisa (oltre)",,,,
ultra-,affix,lfik,,TRUE,"super-, ultra-, beyond",,preter-,"ultra-, super-, supra-",,,,,,,Am oko ultra.,,,,
ultrajiwa,derived,b.oj,,FALSE,survival; survive,,"pretervivo, travivo; pretervivi, travivi",supervivencia; sobrevivir,,,,,,,ultra- + jiwa,,,,
ultrali,derived,t,,FALSE,from beyond,,pretera; pretere,de más allá,,,,,,,ultra + -li,,,,
ultranaturali,derived,t,,FALSE,supernatural; supernaturally,,supernatura; supernature,sobrenatural,,,,,,,ultra- + natura + -li,,,,
ultraordinari,derived,t,,FALSE,"extraordinary, exceptional",,eksterordinara; eksterordinare,"extraordinario, excepcional; extraordinariamente, excepcionalmente",,,,,,,ultra- + ordinari,,,,
ultrapasa,derived,b.oj,,FALSE,"pass by, surpass",,preterpaso; preterpasi,superar,,,,,,,ultra- + pasa,,,,
ultraya,derived,b.oj,,FALSE,beyondness; be beyond,,pretereco; esti preter,más allá; estar más allá de,,,,,,,ultra + -ya,,,,
uma,root,b,,TRUE,"horse, _Equidae_",,ĉevalo,"caballo, _Equidae_",,,,,,hewan,"Niponsa (馬 “uma”), Putunhwa (马 “mǎ”)",,,,
umami,root,b,,FALSE,"umami, savoriness",,"unamo, saporhaveco","umami (_sabor del glutamato monosódico_), sabor",,,,,,xetocu,"Englisa (umami), Espanisa (umami), Fransesa (umami), Rusisa (умами “umami”), Doycisa (Umami), Indonesisa (umami), Banglasa (উমামি “umami”), Tamilsa (உமாமி “umami”), Arabisa (أومامي “uwmami”), Parsisa (اومامی “umami”), Turkisa (umami), Hangusa (우마미 “umami”), Niponsa (旨味 “umami”), Vyetnamsa (umami)",,,,
umasa,derived,b.nenoj,,FALSE,neigh,,"ĉevalbleko, heno; ĉevalbleki, heni",relincho; relinchar,,,,,,,uma + -sa,,,,
umumi,root,t,,TRUE,"general; generally, in general",,ĝenerala; ĝenerale,general; generalmente,,,,,,,"Arabisa (عموما “eumumaan”), Parsisa (عمومی “umumi”), Indonesisa (umum), Turkisa (umumî)",,,,
un,root,num,,TRUE,"one, a",,unu,"uno, 1(0^0)",,"eins, ein",,,,,"Englisa (one, uni-, an), Fransesa (un), Doycisa (ein), Espanisa (un), Pilipinasa (uno)",,,,
un ofcare,phrase,b,,FALSE,"one fourth, a fourth",,kvarono,"un cuarto, una cuarta parte",,,,,,,"un, of- + care",,,,
un ofcen,phrase,b,,FALSE,one hundredth,,centono,"un céntimo, una centésima parte, uno por ciento",,,,,,,"un, of- + cen",,,,
un ofdes,phrase,b,,FALSE,"one tenth, a tenth",,dekono,"un décimo, una décima parte",,,,,,,"un, of- + des",,,,
un ofdua,phrase,b,,FALSE,"(one) half, (a) half",,duono,"un medio, (una) mitad",,,,,,,"un, of- + dua",,,,
un oflima,phrase,b,,FALSE,"one fifth, a fifth",,kvinono,"un quinto, una quinta parte",,,,,,,"un, of- + lima",,,,
un ofnue,phrase,b,,FALSE,"one ninth, a ninth",,naŭono,"un noveno, una novena parte",,,,,,,"un, of- + nue",,,,
un ofoco,phrase,b,,FALSE,"one eighth, an eighth",,okono,"un octavo, una octava parte",,,,,,,"un, of- + oco",,,,
un ofsabe,phrase,b,,FALSE,"one seventh, a seventh",,sepono,"un séptimo, una séptima parte",,,,,,,"un, of- + sabe",,,,
un ofsisa,phrase,b,,FALSE,"one sixth, a sixth",,sesono,"un sexto, una sexta parte",,,,,,,"un, of- + sisa",,,,
un oftiga,phrase,b,,FALSE,"one third, a third",,triono,"un tercio, una tercera parte",,,,,,,"un, of- + tiga",,,,
un solo,phrase,t jm,,FALSE,a single,"single, a single",unuopaĵo,un solo,,,,,,,"un, solo",,,,
un-,affix,lfik,,TRUE,"uni-, mono-",,"unu-, mono-","un(i)-, mono-",,ein-. mono-,,,,,Am oko un.,,,,
unabi,root,b,,FALSE,"jujube, jujuba, _Ziziphus jujuba_, _Ziziphus mauritiana_",,"jujubo, maŭritano, ĉina daktilo, hinda daktilo","jujube, jujuba, jujuyo, (a)zufaifo, azofaifo, azofaifa, azofeifo, azofeifa, azufaifas, azafaifa, achifaifa, achufaifo, achuchaiza, zofaifo, jinjol, jínjol, jinjolero, jinjolera, jinjoles, chincho, míspero, jocote coreano, _Ziziphus_",,,,,,"fruta, yamxey","Rusisa (унаби “unabi”), Arabisa (عُنَّاب “unnab”), Parsisa (عناب “'annâb”), Turkisa (hünnap)",,,,
unbasali,derived,t,,FALSE,monolingual; monolingually,,unulingva; unulingve,monolingüe,,,,,,,un- + basa + -li,,,,
unbasayen,derived,b,,FALSE,monolingual (speaker),,unulingvano,(persona) monolingüe,,,,,,,un- + basa + -yen,,,,
uncu ,derived,b.nenoj,,FALSE,union; unite,,"unuiĝo, unio; unuiĝi","unión, aunamiento; unirse, unificarse, aunarse",,,,,,,un + -cu,,,,
uncudo,derived,t,,FALSE,united (_in a state of union_),,unuiĝinta; uniĝinte,"unido (_en estado de unión_), aunado",,,,,,,un + -cu + -do,,,,
uncutim,derived,b,,FALSE,"union, league",,"unio, unuiĝo, ligo, sindikato","unión, liga (_organización_), alianza",,,,,,,uncu + -tim,,,,
ungi,derived,b.oj,,FALSE,"unification; unify, unite",,unuigo; unuigi,"unificación, aunamiento; unificar, aunar",,,,,,,un + -gi,,,,
ungido,derived,t,,FALSE,unified (_in a state of unification_),,unugita; unuigite,"unido (_en estado de unificación_), unificado, aunado",,,,,,,un + -gi + -do,,,,
universita,root,b,,TRUE,university,,universitato,universidad,,,,,,eskolya,"Doycisa (Universität), Englisa (university), Fransesa (université), Espanisa (universidad), Rusisa (университет “universitet”), Indonesisa (universitas), Turkisa (üniversite), Pilipinasa (unibersidad), Hindi (यूनिवर्सिटी “yunivarsiti”), Ivrisa (אוּנִיבֶרְסִיטָה “universita”)",,,,
unpersonli,derived,t,,FALSE,individual; individually,,individua; individue,individual; individualmente,,,,,,,un- + person + -li,,,,
unsungoyen,derived,b,,FALSE,unicorn,,"unukornulo, unukorno",unicornio,,,,,,"hewan, mito",un + sungo + -yen,,,,
unteoismo,derived,b,,FALSE,monotheism,,"monoteismo, unudiismo",monoteísmo,,,,,,,un + teo + -ismo,,,,
unteoista,derived,b,,FALSE,monotheist,,"monoteisto, unudiisto",monoteísta,,,,,,,un + teo + -ista,,,,
unvibrafono,derived,b,,FALSE,"tap, flap",,"frapeto, bateto",(consonante) vibrante simple,,,,,,,un- + vibra + fono,,,,
unxey,derived,b,,FALSE,"single, solo, unit",,"unu afero, unuo, unito","sencillo, solo, unidad, mónada",,,,,,,un + -xey,,,,
unya,derived,b,,FALSE,"oneness, unity",,unueco,unidad,,,,,,,un + -ya,,,,
unyen,derived,b,,FALSE,"single, solo",,"unu ulo, unuo, solulo","solo, unidad, mónada, ente, entidad, individuo",,,,,,,un + -yen,,,,
unyum,derived,t,,FALSE,first,,unua; unue,"primero, primo",,,,,,,un + -yum,,,,
upwasa,root,b.nenoj,optional dur,TRUE,fasting; fast,,fasto; fasti,ayuno; ayunar,,,,,,,"Indonesisa (puasa, upawasa), Hindi (उपवास “upvas”), Telugusa (ఉపవాసము “upavasamu”)",,,,
uranyum,root,b,,TRUE,"uranium, U",,uranio,"uranio, U",,,,,,kimikali monlari,"Englisa (uranium), Espanisa (uranio), Arabisa (يُورَانْيُوم “yuranyum”), Fransesa (uranium), Rusisa (уран “uran”), Indonesisa (uranium), Doycisa (Uran), Niponsa (ウラン “uran”), Telugusa (యురేనియం “yureniyam”), Turkisa (uranyum), Hangusa (우라늄 “uranyum”, 우란 “uran”), Vyetnamsa (urani, uran), Parsisa (اورانیوم “orâniyom”), Swahilisa (urani), Pilipinasa (uranyo, uranyum)",,,,
Urdu,proper word,su n,,TRUE,Urdu (_language_),,"urduo, la urdua (lingvo)",(idioma) urdu,,,,,,basa,Urdu (اُردُو “urdu”),,ourdou,урду,烏爾都語
Urdun,proper word,su n,,TRUE,Jordan,,Jordanio,Jordania,,,,,,dexa,Arabisa (الأردن “al-ʾUrdunn”),,,,
urjuha,root,b.oro,movement,TRUE,swing,,pendolilo; pendoli,"columpio; columpiar, columpiarse",,,,,,,"Arabisa (أُرْجُوحَة “urjūḥa”), Parsisa (ارجوحة “urjūḥat”), Telugusa (ఉయ్యాల “uyyāla”, ఊయల “ūyala”), Tamilsa (ஊஞ்சல் “unjal”)",,,,
Urugway,proper word,su n,,TRUE,Uruguay,,Urugvajo,Uruguay,,,,,,dexa,Espanisa (Uruguay),,,,
Usa,proper word,su n,,TRUE,"United States (of America), U.S.A., USA",,Usono,"Estados Unidos (de América), EE. UU., E.U.A.",,,,,,dexa,Englisa (U.S.A.),,,,
Usali,derived,t,,FALSE,American (_of or relating to the USA_),,usona; usone,estadounidense,,,,,,,Usa + -li,,,,
Usayen,derived,b,,FALSE,American (_person from the USA_),,usonano,estadounidense (_persona_),,,,,,,Usa + -yen,,,,
usta,root,t,,TRUE,expert; expertly,,sperta; sperte,experto; expertamente,,,,,,,"Hindi (उस्ताद “ustād”), Parsisa (اوستا‎ “ustâ”), Turkisa (usta)",,,,
